id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,10004169,55800,822,2024-04-01 23:05:36 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,51641608,403000,21212,2024-04-01 23:05:36 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14641485,108000,1035,2024-04-01 23:05:36 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9600472,56000,1719,2024-04-01 23:05:36 UTC
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia ,60501036,276000,720,2024-04-01 23:05:36 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,306387021,951000,7355,2024-04-01 23:05:36 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,705005,16400,90,2024-04-01 23:05:36 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,491132618,1410000,67517,2024-04-01 23:05:36 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),77166082,311000,2168,2024-04-01 23:05:36 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,210904036,683000,10740,2024-04-01 23:05:36 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVN for Ethiopia,2962163,46100,236,2024-04-01 23:05:36 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,268308771,720000,1768,2024-04-01 23:05:36 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,39075454,189000,1836,2024-04-01 23:05:36 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,43623510,255000,1914,2024-04-01 23:05:36 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,413516004,1390000,41657,2024-04-01 23:05:36 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,220300726,744000,1650,2024-04-01 23:05:36 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,13451920,134000,791,2024-04-01 23:05:36 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,2709971,39600,159,2024-04-01 23:05:36 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2299917,34200,450,2024-04-01 23:05:36 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,6415592,48800,2218,2024-04-01 23:05:36 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,135175969,640000,11788,2024-04-01 23:05:36 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,63153009,246000,2527,2024-04-01 23:05:36 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,32840077,185000,1801,2024-04-01 23:05:36 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3717799,52900,285,2024-04-01 23:05:36 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,160397427,368000,6239,2024-04-01 23:05:36 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1236335004,2370000,24147,2024-04-01 23:05:36 UTC
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ መረጃ  Ethio mereja,174671,67600,3,2024-04-01 23:05:36 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,31085209,426000,1794,2024-04-01 23:05:36 UTC
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,10041915,55900,824,2024-04-02 23:05:13 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,51730075,403000,21223,2024-04-02 23:05:13 UTC
