id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,29706627,113000,1859,2025-10-01 23:05:41 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,15087803,110000,1107,2025-10-01 23:05:41 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9657490,56400,1719,2025-10-01 23:05:41 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,349560555,1110000,8979,2025-10-01 23:05:41 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,939422,21200,90,2025-10-01 23:05:41 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,3377357,102000,747,2025-10-01 23:05:41 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,68854890,660000,1091,2025-10-01 23:05:41 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,10420598,166000,79,2025-10-01 23:05:41 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,598107743,3090000,1960,2025-10-01 23:05:41 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,599533336,1960000,80460,2025-10-01 23:05:41 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),141374128,516000,3909,2025-10-01 23:05:41 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,219551282,748000,13091,2025-10-01 23:05:41 UTC
UC_m5g0TeOmYTPb535BLWd9Q,Ethio Focus _ኢትዮ ፎከስ,19458127,136000,614,2025-10-01 23:05:41 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,578336097,1270000,3254,2025-10-01 23:05:41 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,71238102,346000,2388,2025-10-01 23:05:41 UTC
UCoVL5YOr2KdnYNspQf3s5uw,Ethio Selam_ኢትዮ ሰላም,7327425,104000,588,2025-10-01 23:05:41 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,47700166,313000,1978,2025-10-01 23:05:41 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,Fana Entertainment ,77415106,583000,25116,2025-10-01 23:05:41 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,504801437,1800000,57148,2025-10-01 23:05:41 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,336126205,1060000,2655,2025-10-01 23:05:41 UTC
UCsNubCFfRG-jcQcWF9owGTw,Finote Godana,185403,9260,29,2025-10-01 23:05:41 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,15068527,150000,892,2025-10-01 23:05:41 UTC
UCkOxp2i-ltA9jj0uSamcFWQ,Gugut Podcast,5601645,51000,270,2025-10-01 23:05:41 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,7675130,79200,375,2025-10-01 23:05:41 UTC
UCzKNuQ80qNSpt2x-7dsazJg,MERI PODCAST,13811066,186000,158,2025-10-01 23:05:41 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2354619,34600,450,2025-10-01 23:05:41 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,11083606,88400,3317,2025-10-01 23:05:41 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,169053130,877000,13995,2025-10-01 23:05:41 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,88140900,390000,2762,2025-10-01 23:05:41 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,88403805,351000,3091,2025-10-01 23:05:41 UTC
UCR9FW-7YPXYQE4U6UkuXM4A,TELES NEWS -ጠለስ ኒውስ,8962577,76600,365,2025-10-01 23:05:41 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3825078,54000,285,2025-10-01 23:05:41 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,163292326,388000,6843,2025-10-01 23:05:41 UTC
UC5OePohJjdkd0Uwm3r1cThA,VOA Amharic,17311289,201000,8031,2025-10-01 23:05:41 UTC
UCQwdCM4dBMgxPh0UZa8PIow,Wazema Radio,5452267,64800,2035,2025-10-01 23:05:41 UTC
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,839481,141000,0,2025-10-01 23:05:41 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1764464069,3260000,33832,2025-10-01 23:05:41 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,47551634,568000,2602,2025-10-01 23:05:41 UTC
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,29752207,113000,1861,2025-10-02 23:05:37 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,15087947,110000,1107,2025-10-02 23:05:37 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9657595,56400,1719,2025-10-02 23:05:37 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,349632430,1110000,8981,2025-10-02 23:05:37 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,939439,21200,90,2025-10-02 23:05:37 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,3355321,103000,748,2025-10-02 23:05:37 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,68869562,660000,1091,2025-10-02 23:05:37 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,10423566,166000,79,2025-10-02 23:05:37 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,598377845,3090000,1961,2025-10-02 23:05:37 UTC
