id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,21705061,92900,1472,2025-03-01 23:05:17 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,74168481,548000,24926,2025-03-01 23:05:17 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14901127,109000,1074,2025-03-01 23:05:17 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9641010,56300,1719,2025-03-01 23:05:17 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,333263821,1040000,8417,2025-03-01 23:05:17 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,887525,20400,90,2025-03-01 23:05:17 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,1125526,49600,462,2025-03-01 23:05:17 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,65345273,620000,1030,2025-03-01 23:05:17 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,7754662,133000,63,2025-03-01 23:05:17 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,543657124,2840000,1826,2025-03-01 23:05:17 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,550013416,1740000,74290,2025-03-01 23:05:17 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),117980661,444000,3302,2025-03-01 23:05:17 UTC
UC5_7TzCp7YndNhVLo9top9A,ESAN TV,5327071,56300,249,2025-03-01 23:05:17 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,217994749,734000,12348,2025-03-01 23:05:17 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVNmedia,2297629,46000,156,2025-03-01 23:05:17 UTC
UC_m5g0TeOmYTPb535BLWd9Q,Ethio Focus _ኢትዮ ፎ.ኒውስ ,7203934,98800,256,2025-03-01 23:05:17 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,452130866,1050000,2677,2025-03-01 23:05:17 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,53610849,287000,2067,2025-03-01 23:05:17 UTC
UCoVL5YOr2KdnYNspQf3s5uw,Ethio Selam,4365558,86200,214,2025-03-01 23:05:17 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,45169402,292000,1954,2025-03-01 23:05:17 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,468027741,1630000,50877,2025-03-01 23:05:17 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,298912005,961000,2261,2025-03-01 23:05:17 UTC
UCsNubCFfRG-jcQcWF9owGTw,Finote Godana,184692,9370,29,2025-03-01 23:05:17 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,14652867,146000,853,2025-03-01 23:05:17 UTC
UCkOxp2i-ltA9jj0uSamcFWQ,Gugut Podcast,5257574,45600,263,2025-03-01 23:05:17 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,5603300,65300,276,2025-03-01 23:05:17 UTC
UCzKNuQ80qNSpt2x-7dsazJg,MERI PODCAST,12667383,151000,316,2025-03-01 23:05:17 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2336855,34500,450,2025-03-01 23:05:17 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,9710504,79400,2956,2025-03-01 23:05:17 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,158523957,805000,13408,2025-03-01 23:05:17 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,77571530,329000,2663,2025-03-01 23:05:17 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,74368660,313000,2565,2025-03-01 23:05:17 UTC
UCR9FW-7YPXYQE4U6UkuXM4A,TELES NEWS -ጠለስ ኒውስ,4752039,59800,202,2025-03-01 23:05:17 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3817538,54300,285,2025-03-01 23:05:17 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,162759302,385000,6695,2025-03-01 23:05:17 UTC
UC5OePohJjdkd0Uwm3r1cThA,VOA Amharic,16822485,194000,7801,2025-03-01 23:05:17 UTC
UCQwdCM4dBMgxPh0UZa8PIow,Wazema Radio,4930599,58800,1895,2025-03-01 23:05:17 UTC
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,886196,142000,0,2025-03-01 23:05:17 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1562358549,2960000,30013,2025-03-01 23:05:17 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,39637436,497000,2304,2025-03-01 23:05:17 UTC
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,21750938,93000,1473,2025-03-02 23:05:01 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,74180055,549000,24926,2025-03-02 23:05:01 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14901425,109000,1074,2025-03-02 23:05:01 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9641232,56300,1719,2025-03-02 23:05:01 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,333340459,1040000,8418,2025-03-02 23:05:01 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,888242,20400,90,2025-03-02 23:05:01 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,1127701,49600,463,2025-03-02 23:05:01 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,65368132,621000,1031,2025-03-02 23:05:01 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,7823212,135000,63,2025-03-02 23:05:01 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,543943179,2840000,1826,2025-03-02 23:05:01 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,550166078,1740000,74322,2025-03-02 23:05:01 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),118097539,445000,3304,2025-03-02 23:05:01 UTC
UC5_7TzCp7YndNhVLo9top9A,ESAN TV,5330111,56300,249,2025-03-02 23:05:01 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,218004402,734000,12350,2025-03-02 23:05:01 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVNmedia,2297642,46000,156,2025-03-02 23:05:01 UTC
UC_m5g0TeOmYTPb535BLWd9Q,Ethio Focus _ኢትዮ ፎ.ኒውስ ,7239961,98900,258,2025-03-02 23:05:01 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,452940548,1050000,2679,2025-03-02 23:05:01 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,53747951,287000,2069,2025-03-02 23:05:01 UTC
