id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,20683834,90500,1415,2025-02-01 23:05:15 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,73663503,545000,24897,2025-02-01 23:05:15 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14891695,109000,1071,2025-02-01 23:05:15 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9638296,56300,1719,2025-02-01 23:05:15 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,331447463,1030000,8341,2025-02-01 23:05:15 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,871646,20100,90,2025-02-01 23:05:15 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,1061446,47700,302,2025-02-01 23:05:15 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,64694668,613000,1021,2025-02-01 23:05:15 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,6929207,118000,59,2025-02-01 23:05:15 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,534808858,2800000,1800,2025-02-01 23:05:15 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,549505478,1730000,73536,2025-02-01 23:05:15 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),115068374,436000,3219,2025-02-01 23:05:15 UTC
UC5_7TzCp7YndNhVLo9top9A,ESAN TV,5179971,55700,233,2025-02-01 23:05:15 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,217551296,731000,12248,2025-02-01 23:05:15 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVNmedia,2297204,46000,156,2025-02-01 23:05:15 UTC
UC_m5g0TeOmYTPb535BLWd9Q,Ethio Focus _ኢትዮ ፎ.ኒውስ ,5887936,95100,207,2025-02-01 23:05:15 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,433618844,1020000,2601,2025-02-01 23:05:15 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,50097432,274000,2011,2025-02-01 23:05:15 UTC
UCoVL5YOr2KdnYNspQf3s5uw,Ethio Selam,4091765,83700,189,2025-02-01 23:05:15 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,45015786,290000,1946,2025-02-01 23:05:15 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,464193923,1620000,50076,2025-02-01 23:05:15 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,293060481,948000,2209,2025-02-01 23:05:15 UTC
UCsNubCFfRG-jcQcWF9owGTw,Finote Godana,184559,9390,29,2025-02-01 23:05:15 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,14535077,144000,846,2025-02-01 23:05:15 UTC
UCkOxp2i-ltA9jj0uSamcFWQ,Gugut Podcast,5194830,44700,261,2025-02-01 23:05:15 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,5240997,62700,262,2025-02-01 23:05:15 UTC
UCzKNuQ80qNSpt2x-7dsazJg,MERI PODCAST,11835068,143000,286,2025-02-01 23:05:15 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2335201,34500,450,2025-02-01 23:05:15 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,9545634,78400,2903,2025-02-01 23:05:15 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,157034342,794000,13291,2025-02-01 23:05:15 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,76720395,326000,2680,2025-02-01 23:05:15 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,72100180,309000,2500,2025-02-01 23:05:15 UTC
UCR9FW-7YPXYQE4U6UkuXM4A,TELES NEWS -ጠለስ ኒውስ,4270055,57200,183,2025-02-01 23:05:15 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3813617,54200,285,2025-02-01 23:05:15 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,162594129,384000,6654,2025-02-01 23:05:15 UTC
UC5OePohJjdkd0Uwm3r1cThA,VOA Amharic,16393132,191000,7708,2025-02-01 23:05:15 UTC
UCQwdCM4dBMgxPh0UZa8PIow,Wazema Radio,0,57800,0,2025-02-01 23:05:15 UTC
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,929713,142000,0,2025-02-01 23:05:15 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1535776720,2910000,29469,2025-02-01 23:05:15 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,38559190,489000,2260,2025-02-01 23:05:15 UTC
