id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,25234567,102000,1645,2025-06-01 23:05:24 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14967534,109000,1086,2025-06-01 23:05:24 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9649583,56400,1719,2025-06-01 23:05:24 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,340928573,1070000,8657,2025-06-01 23:05:24 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,933873,21200,90,2025-06-01 23:05:24 UTC
UC3-RNH75BEZslJLEoIAxa2A,DW Amharic,1698822,67200,565,2025-06-01 23:05:24 UTC
UCb3euYUGSY7REtF8NDsMLsA,Dawit Dreams,67145233,642000,1057,2025-06-01 23:05:24 UTC
UCdQ-5b2xJiCWgxinWo4NX7w,Dejaf TV,9596206,156000,76,2025-06-01 23:05:24 UTC
UCqGE-jrAMzhipIWivRsaI5A,Donkey Tube,567032863,2940000,1884,2025-06-01 23:05:24 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,569227009,1830000,76994,2025-06-01 23:05:24 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),129227687,479000,3575,2025-06-01 23:05:24 UTC
UC5_7TzCp7YndNhVLo9top9A,ESAN TV,6056622,61800,315,2025-06-01 23:05:24 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,218775678,740000,12658,2025-06-01 23:05:24 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVNmedia,2615517,45800,197,2025-06-01 23:05:24 UTC
UC_m5g0TeOmYTPb535BLWd9Q,Ethio Focus _ኢትዮ ፎ.ኒውስ ,11690773,109000,407,2025-06-01 23:05:24 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,508893031,1150000,2923,2025-06-01 23:05:24 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,61053091,314000,2182,2025-06-01 23:05:24 UTC
UCoVL5YOr2KdnYNspQf3s5uw,Ethio Selam_ኢትዮ ሰላም,5885584,97800,372,2025-06-01 23:05:24 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,45630727,299000,1964,2025-06-01 23:05:24 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,Fana Entertainment ,75457232,560000,25001,2025-06-01 23:05:24 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,480056611,1690000,53564,2025-06-01 23:05:24 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,316024158,1000000,2430,2025-06-01 23:05:24 UTC
UCsNubCFfRG-jcQcWF9owGTw,Finote Godana,185061,9330,29,2025-06-01 23:05:24 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,14736964,147000,865,2025-06-01 23:05:24 UTC
UCkOxp2i-ltA9jj0uSamcFWQ,Gugut Podcast,5476676,49200,268,2025-06-01 23:05:24 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,6485874,71000,314,2025-06-01 23:05:24 UTC
UCzKNuQ80qNSpt2x-7dsazJg,MERI PODCAST,12436170,165000,142,2025-06-01 23:05:24 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2345307,34600,450,2025-06-01 23:05:24 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,10306015,83100,3129,2025-06-01 23:05:24 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,162586052,829000,13633,2025-06-01 23:05:24 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,82627728,357000,2702,2025-06-01 23:05:24 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,80756677,321000,2792,2025-06-01 23:05:24 UTC
UCR9FW-7YPXYQE4U6UkuXM4A,TELES NEWS -ጠለስ ኒውስ,6224526,67300,249,2025-06-01 23:05:24 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3822234,54200,285,2025-06-01 23:05:24 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,163049683,387000,6758,2025-06-01 23:05:24 UTC
UC5OePohJjdkd0Uwm3r1cThA,VOA Amharic,17165938,198000,7927,2025-06-01 23:05:24 UTC
UCQwdCM4dBMgxPh0UZa8PIow,Wazema Radio,5119885,61400,1940,2025-06-01 23:05:24 UTC
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,839481,141000,0,2025-06-01 23:05:24 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1640693970,3080000,31657,2025-06-01 23:05:24 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,42783369,525000,2433,2025-06-01 23:05:24 UTC
