id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,12204958,63600,939,2024-06-01 23:05:25 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,56223253,432000,22178,2024-06-01 23:05:25 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14671216,108000,1035,2024-06-01 23:05:25 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9609027,56000,1719,2024-06-01 23:05:25 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,311752190,970000,7562,2024-06-01 23:05:25 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,708445,16400,90,2024-06-01 23:05:25 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,500979752,1450000,68742,2024-06-01 23:05:25 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),86095861,342000,2398,2024-06-01 23:05:25 UTC
UC5_7TzCp7YndNhVLo9top9A,ESAN TV,1947342,35000,63,2024-06-01 23:05:25 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,212441918,690000,11063,2024-06-01 23:05:25 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVN for Ethiopia,2999637,46100,238,2024-06-01 23:05:25 UTC
UCXUFyN9Ys5tiIHgJFQKRJvA,Ethio Forum ኢትዮ ፎረም,296348581,767000,1935,2024-06-01 23:05:25 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,39213188,192000,1836,2024-06-01 23:05:25 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,44147805,262000,1918,2024-06-01 23:05:25 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,424970438,1440000,43457,2024-06-01 23:05:25 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,235090914,789000,1760,2024-06-01 23:05:25 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,13804527,137000,808,2024-06-01 23:05:25 UTC
UCNgwbT7BCcppLG3zDm9f5UA,Horizon Free Media    ሆራይዝን ነፃ ሚዲያ,3281425,46200,181,2024-06-01 23:05:25 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2307548,34200,450,2024-06-01 23:05:25 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,7500212,64800,2365,2024-06-01 23:05:25 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,139565870,665000,12122,2024-06-01 23:05:25 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,65646078,254000,2560,2024-06-01 23:05:25 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,40542951,210000,1941,2024-06-01 23:05:25 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3721261,52800,285,2024-06-01 23:05:25 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,160769931,370000,6325,2024-06-01 23:05:25 UTC
UCVcc_sbg3AcXLV9vVufJrGg,ebstv worldwide,1298610667,2490000,25110,2024-06-01 23:05:25 UTC
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio selam,3256263,67300,129,2024-06-01 23:05:25 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,32133813,433000,1883,2024-06-01 23:05:25 UTC
